user_id,transaction_id,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
332-73-9839,4803741824170260,Wanda,Wolfe,F,5192 Antonio Park,Spring Hill,FL,34610,28.4079,-82.5398,115476,"Nurse, learning disability",1978-07-02,571408544126,adults_2550_female_urban.json,7f5d001dcbbad067f72d832971068639,2022-12-07,14:42:32,1670420552,food_dining,1.21,0,fraud_Schulist Ltd,28.905426,-82.057085,5,7,17,82508,12,0,2,0,22.08,77.32,66.18,2942.48,74437.53,381788.99,6,10,13,48
740-74-9720,3502014027453875,Paul,Eaton,M,489 Long Harbors Suite 381,Mount Vernon,MO,65712,37.1045,-93.7976,8494,"Lecturer, higher education",1937-08-28,343415258553,adults_50up_male_urban.json,e996667d0de843ec393e1f96c82e55d7,2022-08-12,01:14:39,1660263279,misc_pos,20.11,0,fraud_Boyer PLC,36.716374,-94.211066,2,3,11,68515,21,1,4,0,40.34,29.38,69.02,4185.17,2091.11,489313.05,6,9,16,12
056-29-7102,30059041179771,Lee,Leonard,M,946 Johnson Road,Luttrell,TN,37779,36.2001,-83.76,3978,Naval architect,1981-07-19,54430548583,adults_2550_male_urban.json,90111dc231850a1eb57888b108960ed8,2022-05-26,03:16:45,1653531405,gas_transport,82.92,0,fraud_Mraz-Herzog,37.128996,-84.575654,6,11,20,71326,11,0,3,0,36.76,19.23,66.59,1601.56,69678.37,322801.32,2,9,21,11
132-96-1341,3573971263772736,Alexandra,Brewer,F,85070 Conner Motorway Suite 751,Standish,ME,4084,43.8142,-70.4807,8088,Office manager,1990-03-27,30398424246,adults_2550_female_urban.json,182bb393a99ba6f328f6d6de8c8121a4,2022-10-18,20:45:46,1666122346,shopping_pos,15.62,0,fraud_Friesen Inc,44.350954,-69.716643,2,7,13,75288,1,1,1,0,38.36,77.99,46.13,2456.8,17409.1,759330.66,5,7,18,19
076-85-9974,180040537670414,Erica,Smith,F,52060 Cole Rapid,Ashville,OH,43103,39.7316,-82.9446,10697,Environmental health practitioner,1976-11-06,898810960723,adults_2550_female_urban.json,f1a9ff7f2979bb9baa42efc8695c7f1d,2022-08-26,22:39:51,1661549991,shopping_net,25.36,0,"fraud_Mosciski, Ziemann and Farrell",39.099192,-82.255355,2,3,8,67283,19,0,4,0,56.78,50.83,69.57,3410.37,56738.4,822362.94,7,8,11,25
330-64-3650,3505980260294423,Matthew,Stokes,M,15892 Meyer Ridge,Philadelphia,PA,19114,40.0634,-74.999,1526206,Adult guidance worker,1977-07-01,208171240155,adults_2550_male_urban.json,cd8607088531a9ba0d7a9c9c6f4fead6,2022-08-16,00:35:23,1660606523,misc_net,56.0,0,fraud_Klocko LLC,39.218877,-75.366847,6,6,11,38357,0,1,1,0,12.14,79.79,3.09,2540.35,89408.14,950157.08,3,7,18,32
719-97-9365,180021170889487,Amanda,Hoover,F,644 Eugene Crest,Pleasureville,KY,40057,38.4314,-85.0326,3354,Production engineer,1942-04-14,970434130050,adults_50up_female_urban.json,36fe4c78fad18ded60b3c23ec419a7dd,2022-08-03,03:06:39,1659492399,misc_pos,69.55,0,fraud_Dickinson Ltd,38.814728,-84.698385,5,9,14,29110,19,0,2,0,1.89,65.18,40.17,1429.9,59033.11,682867.59,0,6,17,46
182-83-6903,6011796754282520,Rebecca,Phillips,F,04902 Mcdaniel Ramp,Norfolk,VA,23508,36.8859,-76.3004,242803,Artist,1981-05-26,106662448837,adults_2550_female_urban.json,963cc149f4394c29c47dce7c59c13970,2022-05-31,03:01:23,1653962483,grocery_net,87.03,0,"fraud_Stokes, Christiansen and Sipes",37.541628,-75.439904,5,10,20,27006,14,0,1,0,20.64,24.82,41.75,4794.89,20941.77,745347.58,4,13,20,18
072-42-7873,5207353527841384,Richard,Velez,M,37578 Curry Stream,Gainesville,FL,32605,29.6785,-82.3679,197025,"Engineer, aeronautical",1961-02-01,439400087386,adults_50up_male_urban.json,a6b4f484a0df5c4e320b3a88c4ce19c3,2023-03-28,18:35:57,1680024957,personal_care,125.14,0,fraud_Leffler-Goldner,29.866494,-83.143834,3,7,16,30447,19,0,1,0,50.44,51.55,9.72,954.81,96680.86,761592.65,7,10,12,31
679-78-1925,2234002615919461,Karina,Moran,F,53393 Jamie Plaza,Guide Rock,NE,68942,40.0812,-98.3391,490,"Therapist, drama",2003-09-21,3713249076,young_adults_female_rural.json,50f6cfda99d221d3ebdf4ae467a162a1,2022-08-17,14:26:22,1660742782,misc_net,1.23,0,fraud_Ruecker Group,40.373956,-98.579251,3,3,12,3337,3,1,2,0,66.2,84.17,13.81,4904.9,25876.29,891741.96,2,12,17,14
480-66-8211,213112269951907,Ryan,Barnes,M,2052 Lori Camp Suite 571,Cherry Tree,PA,15724,40.7554,-78.8474,2412,Dance movement psychotherapist,1978-12-07,547865300203,adults_2550_male_rural.json,9214d63c5675a9e8e274e767ffc3c56a,2022-12-11,17:16:25,1670775385,food_dining,83.97,0,fraud_Conroy-Emard,40.485454,-79.070174,4,9,16,6437,3,1,6,1,50.32,89.23,49.33,3765.0,87455.6,910820.12,4,15,23,38
232-54-5462,3500078327125675,Brittany,Patton,F,8185 David Springs Apt. 832,West Lafayette,IN,47906,40.444,-86.9237,66972,Recruitment consultant,1966-09-24,815762013372,adults_50up_female_urban.json,25ea005cd054ed5552f2530e07e4a87c,2023-04-13,12:06:36,1681383996,personal_care,32.86,0,fraud_Osinski Inc,39.539311,-87.505004,1,4,12,30655,19,0,3,0,83.63,63.33,41.49,4904.81,90398.98,593585.59,4,8,13,12
232-81-5841,583935426986,Keith,Bennett,M,9898 Margaret Station,Memphis,TN,38122,35.1572,-89.9268,697385,Outdoor activities/education manager,1993-08-13,628494987339,adults_2550_male_urban.json,fa09ff38417707362494d5c0fe16daeb,2022-08-05,04:12:50,1659669170,misc_net,56.98,0,fraud_Dach-Nader,34.930331,-89.791399,2,2,10,58352,9,0,4,0,29.5,26.17,42.88,4361.84,69572.86,828064.19,3,15,18,16
676-82-1207,4010753502462,William,Ramirez,M,123 Mackenzie Crossroad Apt. 320,Garden Grove,CA,92844,33.7661,-117.9738,172782,"Surveyor, insurance",1979-06-21,865367602362,adults_2550_male_urban.json,93d420c0e8188d6df0d407992f3c37e4,2022-05-10,00:50:49,1652140249,gas_transport,44.74,0,fraud_Erdman-Kertzmann,33.259008,-118.044878,0,2,10,39197,23,1,1,0,57.9,64.07,26.56,1094.01,72176.95,157558.61,4,12,18,28
289-82-3851,4664291919987119,Andrew,Stewart,M,69886 Craig Spurs Suite 761,Windsor,CO,80550,40.4837,-104.8994,20675,"Administrator, local government",1978-05-20,626242933072,adults_2550_male_urban.json,3403ac42bda6ea201936f5582766555b,2022-07-29,06:48:14,1659073694,grocery_pos,71.42,0,fraud_Cole PLC,40.987223,-104.576731,6,8,17,19100,11,0,4,0,28.96,51.71,34.85,2570.49,83689.77,46157.5,3,9,21,50
577-01-9847,2267200809125735,Kathleen,Nichols,F,56733 Robert Isle,Youngstown,OH,44505,41.1257,-80.6277,163222,Comptroller,1964-12-27,452508409292,adults_50up_female_urban.json,8c57bcba789b4db1c8bab071594df184,2023-03-24,13:45:51,1679661951,personal_care,33.88,0,"fraud_Kihn, Brakus and Goyette",40.757206,-79.889111,5,6,15,46123,15,0,4,0,56.19,87.53,67.01,2377.6,9464.9,927796.91,7,10,12,16
804-61-2441,676102410419,Jacqueline,Mccormick,F,316 Smith Skyway Apt. 611,Watertown,WI,53094,43.193,-88.7185,31134,Lobbyist,1934-03-29,402160173308,adults_50up_female_urban.json,b8dbfa8dc47f86a2b9ec2b6fc7bea486,2023-04-08,22:37:37,1680989857,personal_care,30.07,0,fraud_Labadie LLC,43.279382,-88.57,2,4,11,22160,8,0,5,1,76.05,62.48,19.14,2146.75,97561.26,652210.88,2,2,8,29
608-59-5586,2277980058326971,Mark,Sullivan,M,01798 Lori Course Apt. 959,Owego,NY,13827,42.1138,-76.2528,11759,"Editor, film/video",1967-01-27,607735389591,adults_50up_male_urban.json,ea7184d23d202a411b6d774754646351,2022-08-30,05:19:38,1661833178,shopping_net,1.01,0,"fraud_Schmeler, Bashirian and Price",42.118851,-76.03165,1,3,12,7126,15,0,1,0,7.72,39.52,20.87,2886.64,70415.39,238192.26,6,13,17,17
269-54-1394,344272802214874,Jennifer,Graham,F,29967 Corey Ports Suite 935,Edgewood,IA,52042,42.6541,-91.395,1999,Research scientist (maths),1977-12-06,989068771338,adults_2550_female_rural.json,d6757b9ca897ae9dd8d1cd0fac347819,2022-06-18,06:18:38,1655529518,gas_transport,72.57,0,fraud_Bins-Rice,42.317293,-90.556979,6,7,12,38872,8,0,5,1,64.03,83.04,28.94,3689.12,55691.07,1057161.74,7,8,23,13
269-54-1394,30067819327035,Wanda,Burgess,F,922 Christopher Field Apt. 716,Siloam Springs,AR,72761,36.18,-94.528,21211,"Scientist, research (maths)",1995-10-24,104983105269,adults_2550_female_urban.json,4670223e2dae0920bb2b70c2b436f037,2022-06-08,08:14:12,1654672452,grocery_net,68.82,0,"fraud_Adams, Kovacek and Kuhlman",36.692896,-94.988481,1,2,7,57786,14,0,2,0,76.26,27.23,55.34,4261.04,92740.83,845694.18,1,15,22,42
024-86-4961,2223501128750829,James,Pham,M,097 Angela Mill,Bethlehem,PA,18020,40.6693,-75.3349,123241,Warehouse manager,1977-12-26,105610624831,adults_2550_male_urban.json,222e1760af344234d3ea5c09363de0d4,2022-10-13,16:03:34,1665673414,shopping_pos,4.51,0,fraud_Torphy-Goyette,40.757965,-75.28721,2,6,11,52166,17,0,3,0,42.44,69.7,22.05,3086.02,83515.99,184463.89,3,6,12,26
284-83-7696,36380136846585,Richard,Mann,M,69227 Melendez Glens,Hubertus,WI,53033,43.2343,-88.2311,4885,Chartered management accountant,1985-02-22,815703219458,adults_2550_male_urban.json,8ac6e4b120826c1beeca2a53d37b501c,2023-02-04,22:02:46,1675544566,home,32.69,0,"fraud_Prosacco, Kreiger and Kovacek",43.431509,-87.940824,3,8,13,20687,18,0,5,1,69.76,43.41,37.99,1723.44,26584.37,102330.12,6,12,15,47
269-54-1394,4378369074570925,Robert,James,M,63246 Tamara Coves,Phoenix,AZ,85015,33.5082,-112.1011,1312922,"Lecturer, higher education",1973-07-14,402386953458,adults_2550_male_urban.json,c29086f3b70329c0924042392759a2f4,2022-10-07,14:31:23,1665149483,shopping_net,59.04,0,fraud_Goyette Inc,34.388866,-112.4597,3,5,15,52036,8,0,4,0,25.29,55.39,19.5,3401.45,77547.72,494628.76,3,9,12,32
198-33-1693,4054076471864,Michael,Soto,M,68131 Rich Fort Suite 807,Everett,WA,98208,47.8948,-122.1987,168159,Contracting civil engineer,1969-12-31,24829393958,adults_50up_male_urban.json,36937ba3d7b12fbd5580027f29127f24,2023-02-08,18:22:10,1675876930,kids_pets,7.81,0,fraud_Ullrich Ltd,47.302377,-122.693296,1,5,10,47142,23,1,2,0,48.39,58.71,43.99,167.27,42482.17,42761.18,3,4,5,33
336-75-2213,3518572350194731,Kathleen,Duncan,F,3896 Carter Port,New Britain,CT,6053,41.6867,-72.7908,73240,Writer,1961-09-06,544936254132,adults_50up_female_urban.json,06462bf032286ebbce14f06e02667d05,2023-03-19,17:23:55,1679243035,kids_pets,2.75,0,fraud_Lubowitz-Walter,41.093492,-71.870468,1,2,9,53403,6,0,6,1,88.41,29.42,64.67,478.5,12685.02,681912.98,7,14,20,38
462-50-9275,4804722329993,Christopher,Scott,M,24464 Christopher Lodge Apt. 895,Elk Grove,CA,95757,38.4081,-121.4294,162646,Technical sales engineer,1974-11-24,877329271955,adults_2550_male_urban.json,917bb1cf4acbc40824df244defb0d6a5,2022-10-04,22:28:36,1664918916,shopping_net,5.84,0,"fraud_Schmeler, Bashirian and Price",39.022086,-122.149354,1,1,6,59742,19,0,1,0,54.83,14.91,12.75,3144.89,47498.65,380842.91,5,10,18,50
532-42-3683,213194207961990,Amanda,Soto,F,896 Rodgers Square Apt. 311,Skokie,IL,60077,42.0345,-87.7541,60240,"Surveyor, commercial/residential",1967-12-12,549259850449,adults_50up_female_urban.json,6b436025a253da2a01ce26dce1f9fffe,2023-02-09,20:18:34,1675970314,kids_pets,108.32,0,fraud_Barton LLC,42.885114,-87.594332,0,5,13,72549,11,0,3,0,62.6,44.1,59.18,791.31,76695.27,291944.31,5,15,17,50
788-18-5284,3537731802280665,Michelle,Valentine,F,04593 Estes Extension Apt. 796,Kirkland,WA,98034,47.7188,-122.1966,74745,Retail manager,2001-10-03,98200481887,young_adults_female_urban.json,7e3f41de65b6c58812e2f489e0d3c080,2022-05-08,05:49:50,1651985390,gas_transport,67.43,0,fraud_Ledner-Pfannerstill,48.615235,-122.373128,0,1,6,3476,23,1,6,1,48.5,60.18,6.65,1197.52,65951.87,215751.31,3,11,13,43
200-61-4290,6011213688415770,Bradley,Taylor,M,425 Jennifer Knoll,Franklin,WI,53132,42.9017,-88.0086,34863,Patent attorney,2002-06-17,93427943755,young_adults_male_urban.json,c105275d2529286a8181bd087d5110d1,2022-12-21,20:56:46,1671652606,food_dining,100.75,0,fraud_O'Hara-Wilderman,43.850412,-87.896491,2,4,13,30320,8,0,2,0,50.68,6.52,14.46,1099.24,14223.48,984726.34,5,14,14,50
642-90-5698,3591368892126376,Amanda,Douglas,F,7984 Stephanie Lakes,Royal Oak,MI,48073,42.519,-83.157,57256,"Restaurant manager, fast food",1981-12-24,382702543472,adults_2550_female_urban.json,9bd857b25f3586a71a036a8f1aa47ba8,2022-09-23,19:22:10,1663957330,shopping_net,72.37,0,"fraud_Mosciski, Ziemann and Farrell",42.899943,-82.62888,2,7,14,83258,0,1,4,0,81.25,22.49,49.63,3587.73,37595.42,65509.56,4,15,21,48
113-86-8608,3528697476237037,Melinda,Cooper,F,8726 Ashley Ways Apt. 192,Rancho Santa Margarita,CA,92688,33.6512,-117.5938,43792,Editorial assistant,1978-11-04,630174369260,adults_2550_female_urban.json,8c505d2f9ebaec1e79b2153ad00edd15,2023-03-12,14:22:21,1678627341,kids_pets,40.8,0,fraud_Fahey Inc,34.175626,-118.540038,1,6,15,62432,4,0,6,1,80.85,20.37,60.99,1280.48,63651.94,867503.73,1,11,13,13
312-79-5268,5548570828367599,Collin,Marshall,M,8595 Bennett Lock Apt. 347,Lake Stevens,WA,98258,48.0171,-122.0672,30524,Television floor manager,1950-01-24,701414090628,adults_50up_male_urban.json,5507e0cba17a532892634e0e66934863,2022-07-20,07:46:55,1658299615,grocery_pos,610.93,0,fraud_Koepp-Parker,48.058522,-121.10422,2,4,11,31284,6,0,2,0,29.21,25.07,61.15,183.98,17352.81,1040776.93,5,12,20,23
668-13-6496,180092663700887,Stephen,Adams,M,14857 Richard Meadows,Pulaski,TN,38478,35.2093,-87.0393,17733,Administrator,1965-03-08,582050026478,adults_50up_male_urban.json,3165b859ae2c2600eb9fa94dc65303f4,2022-09-04,00:53:45,1662249225,shopping_net,2.35,0,fraud_Volkman-Predovic,35.753727,-86.744596,5,9,15,36175,14,0,6,1,85.78,62.31,32.06,2420.49,18334.63,406420.04,5,14,17,44
718-86-9930,36797681436738,Tina,Sanchez,F,41892 Catherine Hill,Jersey City,NJ,7307,40.7482,-74.0498,247530,Hospital pharmacist,1979-08-29,600842273733,adults_2550_female_urban.json,ca18d9903c181533f3861db2b0f80706,2022-11-13,18:49:38,1668361778,entertainment,19.59,0,"fraud_Cormier, Stracke and Thiel",41.557605,-74.644947,5,9,14,27351,13,0,6,1,60.1,63.05,2.38,3147.57,44752.42,652412.94,0,1,11,44
049-73-2146,36761546926309,Rebecca,Taylor,F,250 Chavez Shore Suite 980,Redwood City,CA,94065,37.5331,-122.2486,104429,"Engineer, maintenance",1965-11-10,375038706525,adults_50up_female_urban.json,dad637892e58766bee514bedc4f97bc2,2022-06-25,01:58:17,1656118697,grocery_pos,48.13,0,fraud_Doyle Ltd,36.719738,-121.842886,2,5,11,52632,18,0,5,1,11.76,16.54,26.81,1915.8,97298.53,66238.66,6,7,8,40
789-80-4296,6011053789409862,Jennifer,Wilson,F,8646 Edwards Trail Apt. 523,New York City,NY,10024,40.7864,-73.9764,1577385,"Scientist, research (maths)",1975-12-29,529845720608,adults_2550_female_urban.json,0a2bfdccf8fb734d9e5002c666f7b1de,2022-09-04,15:51:07,1662303067,shopping_net,20.05,0,fraud_Stamm-Witting,40.705643,-73.609666,2,3,11,83119,20,0,6,1,25.0,12.07,16.21,449.62,71617.38,62966.05,0,9,12,19
026-66-8606,6011123280733803,Linda,Carter,F,450 Clark Course Apt. 051,Tampa,FL,33619,27.9382,-82.3756,717255,"Editor, magazine features",2001-03-09,195451900347,young_adults_female_urban.json,fa1d025772f66330fb118e4ae55b0464,2023-04-16,22:11:58,1681679518,personal_care,10.8,0,fraud_Morissette-Schaefer,28.760742,-82.683079,2,5,12,79840,11,0,6,1,43.04,51.43,46.01,577.11,33278.78,35461.51,7,7,16,21
830-25-0919,2712518647048558,Amber,Harris,F,4471 Durham Knolls,Buckeye,AZ,85326,33.389,-112.6077,63868,Associate Professor,1996-08-20,902880489559,adults_2550_female_urban.json,978f42ad58b617322a890c8720f7ff30,2023-01-16,12:00:59,1673866859,home,277.55,0,"fraud_Moore, Williamson and Emmerich",33.005847,-112.529978,1,4,10,47463,23,1,0,0,15.37,81.55,7.49,1340.7,78944.62,1028891.28,1,7,9,50
344-58-2699,4456137158390,Alexander,Munoz,M,0828 White River,Springfield,OR,97478,44.0561,-122.9171,73885,Building services engineer,1974-04-29,190743031301,adults_2550_male_urban.json,baf12b765bbec0ee7a815623f889789a,2022-12-20,21:20:29,1671567629,food_dining,108.07,0,"fraud_Lakin, Ferry and Beatty",43.356565,-123.915961,2,6,13,43905,8,0,1,0,30.44,13.14,54.94,751.44,64909.57,731651.01,4,12,18,44
489-55-1627,639058821369,Denise,Klein,F,94488 Lopez Spring,Modesto,CA,95356,37.7005,-121.0252,255354,"Scientist, research (medical)",1991-04-04,474986365516,adults_2550_female_urban.json,9f8f4e32fc3fdaea2702c5c9887a8ab0,2023-01-27,17:42:02,1674837722,home,1053.18,0,"fraud_Koss, Hansen and Lueilwitz",38.187818,-121.669589,0,0,5,8370,7,0,4,0,87.06,67.16,9.28,764.64,46318.27,58816.21,5,10,15,29
380-66-9232,2269765190174995,Mark,Robinson,M,9785 Vega Village,West New York,NJ,7093,40.7888,-74.0115,60884,"Restaurant manager, fast food",1977-02-16,529394116988,adults_2550_male_urban.json,80225377d2e3be71c0967808ccd1ce0c,2022-12-17,17:24:55,1671294295,food_dining,7.31,0,fraud_Weber and Sons,41.105949,-74.18354,1,1,11,67663,9,0,5,1,4.08,42.6,66.7,1211.81,28295.64,272441.06,7,13,14,22
248-52-7751,3527510056870690,Aaron,Ford,M,21816 Kane Rapid,Caldwell,OH,43724,39.7467,-81.5153,9201,"Engineer, electrical",1981-12-12,201048247731,adults_2550_male_urban.json,dc8fcaecdb71b6eb298ebfd23ec223a0,2023-02-21,21:29:46,1677011386,home,3.57,0,"fraud_Bahringer, Bergnaum and Quitzon",40.67258,-82.396473,1,3,12,27959,7,0,1,0,79.55,53.89,50.19,1760.64,84797.18,602942.31,1,9,20,47
712-71-3056,6525756907823942,Elizabeth,Atkinson,F,487 Joseph Island,Canton,MI,48188,42.291,-83.465,90173,"Programmer, applications",1943-05-02,77216624407,adults_50up_female_urban.json,888471282c023ba9f6ee04f3b5c3bd22,2023-02-14,23:23:46,1676413426,kids_pets,71.1,0,fraud_Breitenberg-Hermiston,41.391411,-82.753125,5,6,13,60685,2,1,1,0,68.72,68.25,19.06,373.86,56969.77,473791.38,5,6,8,48
756-09-4706,4886842393222076,Dennis,Fowler,M,67013 Emily Shoals,Memphis,TN,38135,35.2323,-89.8509,697385,"Journalist, newspaper",1985-11-28,766786672838,adults_2550_male_urban.json,da4240c0dceb8075b1d38735cfd18d8e,2022-06-09,05:49:16,1654750156,gas_transport,63.69,0,"fraud_Robel, Cummerata and Prosacco",34.817415,-90.035794,3,4,9,78630,0,1,3,0,77.96,69.08,10.83,4610.79,29863.44,123709.17,2,12,16,21
659-96-8578,5133563788047989,Charles,Miller,M,2920 Sanders Ford,Baldwin Park,CA,91706,34.0964,-117.9682,76571,Sales executive,1994-04-21,569790802878,adults_2550_male_urban.json,c164a3604b8c75c9d59aaf881564ea2b,2022-12-03,17:05:57,1670083557,entertainment,7.2,0,fraud_Goldner-Lemke,34.005623,-118.847452,3,3,10,40449,1,1,5,1,7.49,5.25,38.41,1010.08,44911.66,132388.52,5,8,18,42
818-78-5835,3518376127842105,Carolyn,Murphy,F,511 Anderson Crest Apt. 835,Alachua,FL,32615,29.8135,-82.472,15167,Media buyer,1981-05-25,155045463524,adults_2550_female_urban.json,36934af5d3d25e4c7b6ad042d5c6b727,2022-06-23,05:11:07,1655957467,grocery_pos,3.89,0,fraud_Bauch-Raynor,29.220673,-81.995811,5,8,13,78619,20,0,3,0,84.42,34.92,32.72,3537.7,42540.35,837010.53,1,12,20,19
511-59-7599,30365764554599,Stacey,Clark,F,543 Ingram Stravenue,Loudonville,OH,44842,40.6361,-82.2356,5436,Clinical psychologist,1984-01-22,988305813459,adults_2550_female_urban.json,7b8ba0c261ca9de698eb314601072952,2022-12-24,12:28:32,1671881312,health_fitness,90.63,0,fraud_Ziemann-Waters,40.620121,-82.726927,4,6,15,18773,12,0,5,1,83.09,83.74,44.4,1361.42,85669.53,599320.16,7,7,7,33
314-21-1635,30219989823729,Brittany,Anderson,F,44290 Martinez Drive,Quincy,WA,98848,47.1976,-119.8459,11518,Field trials officer,1965-11-13,171930709903,adults_50up_female_urban.json,a3a4678a732b8f9d63320d4efc48e7da,2022-10-02,07:42:04,1664692924,shopping_pos,5.87,0,fraud_Barrows PLC,47.909368,-119.455117,1,1,10,54215,0,1,6,1,62.06,32.57,63.07,2808.57,88986.47,165753.21,6,11,11,12
530-04-5914,4682469661240683031,Ashley,Larsen,F,2842 Andrew Pines,Portland,OR,97233,45.5142,-122.4985,841711,Network engineer,1999-12-27,674439141706,young_adults_female_urban.json,e794683dad8248b71a09e21af4c618c9,2023-03-12,19:58:54,1678647534,kids_pets,54.64,0,fraud_Windler LLC,44.760756,-122.763583,5,5,14,81294,19,0,6,1,36.9,39.93,44.91,1423.48,57621.18,998405.03,7,11,18,11
709-04-8424,630431395940,David,Fitzpatrick,M,9073 Eric Estates Apt. 112,Far Rockaway,NY,11691,40.6006,-73.758,71951,"Nurse, learning disability",1958-11-26,701404956049,adults_50up_male_urban.json,fe35e8edd745a435223f9f4e9f528a40,2022-12-24,23:05:44,1671919544,home,38.12,0,fraud_Champlin and Sons,40.917377,-74.213697,1,6,14,17157,7,0,5,1,44.06,38.88,17.04,1127.69,57983.05,437653.67,2,11,12,28
252-70-0617,502034986369,Megan,Thompson,F,073 Robert Parks,Goddard,KS,67052,37.6575,-97.5364,8325,Special effects artist,1989-01-30,494405343622,adults_2550_female_urban.json,26e7f8458f264e2e7fabcb951b557619,2022-09-08,20:32:33,1662665553,shopping_net,84.61,0,fraud_Bashirian Group,37.826243,-97.631202,4,5,10,38295,3,1,3,0,63.37,85.19,63.65,4426.26,66808.96,332188.67,0,8,15,46
303-89-0411,4287567311013,Julie,Cruz,F,9126 Maurice Camp,Denver,CO,80236,39.6535,-105.0376,990452,Water quality scientist,1989-08-05,725444657746,adults_2550_female_urban.json,43a19c4c120f1226ad693428957cbced,2023-03-17,14:50:44,1679061044,kids_pets,230.56,0,fraud_Little Ltd,39.036619,-105.919622,5,9,16,58279,7,0,4,0,74.98,81.08,40.59,3007.04,69570.17,542556.24,1,4,23,26
888-37-9785,3526643223946126,Brian,Higgins,M,159 Hart Junction,Pleasant Grove,UT,84062,40.372,-111.7333,43269,Estate agent,2001-06-25,18259958249,young_adults_male_urban.json,eafea8dd73d7f81dfe580fd3e00048c5,2022-05-07,06:44:03,1651902243,gas_transport,39.27,0,fraud_Prohaska-Murray,40.731903,-111.963679,0,3,11,77943,13,0,5,1,60.01,13.89,68.0,1930.39,83954.14,571164.35,3,13,17,50
660-86-0896,375537948969934,April,Patton,F,68081 Ferrell Station,Clayton,ID,83227,44.2733,-114.4102,142,"Journalist, broadcasting",1949-09-13,617738928627,adults_50up_female_rural.json,b4b8a1b86f5b3c01bb5eeeb3d1d670fd,2023-02-12,21:15:26,1676232926,kids_pets,12.71,0,"fraud_Dare, Casper and Bartoletti",44.88118,-114.141391,5,9,18,19117,10,0,6,1,8.69,34.91,23.42,2487.12,3599.02,930655.94,1,5,16,12
044-42-7022,501893717113,Kyle,Perez,M,87749 Davenport Ranch Suite 163,Chino Hills,CA,91709,33.9797,-117.7308,74796,"Buyer, industrial",1943-04-24,601294591846,adults_50up_male_urban.json,990aa9ca2d884569f31ac02b9a33f674,2022-06-12,01:51:04,1654995064,grocery_net,59.48,0,"fraud_Towne, Walker and Borer",34.674616,-118.463344,2,7,15,41581,2,1,6,1,21.55,15.46,31.9,3581.68,93094.02,205218.04,2,3,16,11
819-99-5931,4513765158819,Suzanne,Valdez,F,6392 Kimberly Lodge,Boston,MA,2119,42.3231,-71.0846,386505,Television/film/video producer,1964-04-08,153183885482,adults_50up_female_urban.json,02a9662cf4d9c5857b228977b9919fe9,2022-12-11,18:18:47,1670779127,food_dining,29.14,0,fraud_Schuppe-Schuppe,42.883985,-70.76592,5,9,17,69783,18,0,6,1,48.94,33.81,29.02,670.92,1621.59,230701.77,1,6,6,11
311-95-8600,60440737306,Walter,Hutchinson,M,0632 Roberson Island,Apache Junction,AZ,85120,33.3931,-111.5768,49387,"Civil engineer, contracting",1998-12-02,880665389849,young_adults_male_urban.json,0d993bd9de25430fefa00edd11e59d07,2022-08-13,14:26:26,1660397186,misc_pos,16.41,0,fraud_Hermann-Gaylord,33.474237,-112.16155,3,7,14,50183,20,0,5,1,6.35,52.44,16.86,980.74,75783.06,862203.41,7,11,18,18
863-79-1619,346947602553302,Monique,Brooks,F,3852 Keith Parkway,Linton,IN,47441,39.0461,-87.1723,9269,Risk manager,1976-05-09,871205093518,adults_2550_female_urban.json,23e71c186a29c63a5fc08c6893049e6d,2022-11-30,14:07:48,1669813668,entertainment,26.42,0,"fraud_Schroeder, Hauck and Treutel",38.853992,-88.061784,5,5,13,21553,7,0,2,0,2.66,55.6,51.89,630.9,3670.12,821982.9,6,12,19,32
657-48-5983,4076387993865106,Tina,Kelly,F,451 Anthony Dale,Mount Holly,VT,5758,43.4486,-72.7956,784,Acupuncturist,1957-10-30,88328209197,adults_50up_female_rural.json,356f2af3e118be65d277869be174c415,2022-08-13,04:03:24,1660359804,misc_net,151.7,0,fraud_Miller-Harris,43.950321,-72.841395,1,6,16,73775,6,0,5,1,52.37,65.51,53.89,2220.6,1533.2,1077742.38,1,6,16,26
121-98-3534,3556665600861050,Wesley,Wolf,M,27438 Vega Mountain,Brentwood,CA,94513,37.9324,-121.6894,54605,"Teacher, English as a foreign language",1928-05-08,952137272245,adults_50up_male_urban.json,52e9468a64a8f87af2a2306ddda3927a,2022-12-24,14:28:18,1671888498,home,65.64,0,"fraud_Cole, Hills and Jewess",38.602036,-122.450335,6,10,15,29652,3,1,5,1,66.42,30.64,18.83,4829.61,28471.52,642256.0,4,7,7,46
